player_id,player_name,round,predicted_points,actual_points
1,Raya,3,5.680984627214862,2
5,Gabriel,3,6.354901293881528,2
624,Bowen,3,3.33935,9
605,Kilman,3,1.2783190461098062,6
603,Diouf,3,3.0107190461098066,10
470,Dúbravka,3,3.5984871223609822,2
191,Estève,3,1.9932371223609824,1
187,Walker,3,1.2804871223609826,0
668,Xhaka,3,4.6229824421456005,4
565,Vicario,3,4.864405183310551,3
600,Areola,3,2.743419046109806,0
670,Roefs,3,5.538928269421933,8
303,Garner,3,2.8431498728579645,4
314,Leno,3,3.952556481464151,2
387,Szoboszlai,3,2.9540303748308565,13
106,Collins,3,1.9078671273935972,3
101,Kelleher,3,3.502467127393598,1
113,Van den Berg,3,2.668267127393598,3
373,Virgil,3,1.9329543209433195,8
436,De Ligt,3,2.9674845816395115,1
408,Rúben,3,4.8610869351313815,1
82,Semenyo,3,9.05310796489926,2
67,Petrović,3,3.701970553928221,5
502,Sels,3,3.103234007206226,2
505,Milenković,3,2.001717340539559,1
508,N.Williams,3,2.6139173405395586,1
517,Anderson,3,3.098999300954031,2
261,Richards,3,4.061280843131824,8
256,Muñoz,3,3.829880843131825,9
257,Lacroix,3,4.1337808431318255,11
258,Mitchell,3,4.267330843131825,6
253,Henderson,3,4.701180843131825,7
32,Martinez,3,4.718954639908142,0
220,Sánchez,3,3.860420988552128,6
241,Caicedo,3,4.599010062441462,4
291,Tarkowski,3,2.6935550803020893,3
151,Van Hecke,3,2.4076688298351936,1
146,Dunk,3,2.2290188298351934,5
139,Verbruggen,3,3.6676188298351935,2
287,Pickford,3,4.287321746968756,1
348,Rodon,3,2.1946155230774997,7
38,Konsa,3,3.921554639908141,1
575,Van de Ven,3,3.937338516643885,1
260,Guéhi,3,5.603430843131825,15
72,Senesi,3,2.264587220594888,14
330,Berge,3,2.938812033534663,2
226,Chalobah,3,3.819020988552128,13
449,B.Fernandes,3,3.3386113349037614,10
476,Burn,3,3.2014629383405384,6
283,Mateta,3,3.1429000000000005,5
36,Cash,3,4.745504639908141,0
242,Dewsbury-Hall,3,2.7779998728579645,12
709,Krejčí,3,2.4194626871333456,0
74,Truffert,3,2.495537220594888,7
612,L.Paquetá,3,2.084025660823845,10
110,Kayode,3,3.350517127393598,1
342,Bogle,3,2.0380655230775,6
322,Tete,3,2.9098064814641504,3
488,Bruno G.,3,3.2019686099749163,3
343,Struijk,3,1.9698655230775,6
694,Mukiele,3,4.575428269421933,4
736,Donnarumma,3,5.0615369351313815,0
317,Andersen,3,3.26690648146415,3
414,Foden,3,3.2619229291134606,0
381,M.Salah,3,4.388630374830857,3
582,Kudus,3,3.691940228025608,2
673,J.Palhinha,3,3.100640228025607,1
267,Sarr,3,3.2223247832223896,7
403,Gvardiol,3,4.6651869351313815,0
302,Gana,3,3.188199872857964,2
569,Romero,3,3.153638516643885,2
205,Cullen,3,3.27443633643897,2
552,Sadiki,3,2.634432442145601,2
129,Yarmoliuk,3,2.8345121204587773,2
224,Cucurella,3,4.265770988552128,6
47,Rogers,3,3.3331242960208507,2
478,Trippier,3,3.431362938340538,6
120,Schade,3,4.165612120458777,0
192,Hartman,3,3.843387122360983,1
684,Thiaw,3,3.1024129383405383,0
237,Enzo,3,3.2572600624414623,12
493,Longstaff,3,3.379334294737553,5
37,Digne,3,5.39490463990814,1
225,James,3,5.2773709885521285,1
568,Pedro Porro,3,3.826638516643885,4
84,Tavernier,3,3.0477079648992613,3
26,Zubimendi,3,3.6368675818057135,1
97,Evanilson,3,2.3094,8
407,Matheus N.,3,4.454636935131382,2
532,Hume,3,4.218428269421933,2
354,Ampadu,3,2.454034294737553,0
430,Haaland,3,9.95755,9
292,Mykolenko,3,2.5903550803020887,1
541,Reinildo,3,3.318278269421933,1
295,Keane,3,5.163755080302089,3
166,Ayari,3,3.051088945285616,1
636,S.Bueno,3,2.857662687133346,3
443,Shaw,3,2.860334581639511,1
299,Ndiaye,3,3.247199872857964,7
328,Sessegnon,3,3.5449620335346634,2
419,Grealish,3,2.273799872857964,10
332,Lukić,3,3.330362033534663,1
58,Kamara,3,2.423024296020851,0
477,Livramento,3,3.804212938340538,6
475,Botman,3,2.891812938340538,8
469,Pope,3,4.828062938340539,5
341,Darlow,3,2.1556655230775004,0
271,Kamada,3,3.34787478322239,6
722,Florentino,3,2.8830363364389706,0
124,Henderson,3,2.820062120458778,3
683,Alderete,3,4.009328269421934,4
491,Tonali,3,3.2175686099749163,3
160,Minteh,3,4.470338945285615,4
41,Pau,3,4.130054639908141,1
8,J.Timber,3,5.7380512938815285,2
390,Gravenberch,3,4.897480374830857,2
209,Laurent,3,2.69788633643897,0
318,Bassey,3,2.01265648146415,1
648,Munetsi,3,3.5482325603257534,5
627,Johnstone,3,2.3350793538000127,0
685,Diakité,3,2.032887220594888,6
21,Rice,3,4.836067581805715,4
654,Strand Larsen,3,2.50265,0
190,Ekdal,3,1.555185336646697,3
198,Tuanzebe,3,1.8589371223609827,0
714,Woltemade,3,3.7313,0
293,O'Brien,3,3.192155080302089,1
615,Summerville,3,1.8824256608238448,7
119,Mbeumo,3,5.362061334903762,10
6,Saliba,3,4.873201293881528,1
411,O’Reilly,3,5.582636935131382,1
450,Cunha,3,2.806361334903761,1
324,Iwobi,3,3.050012033534663,1
374,Konaté,3,1.7749043209433202,6
273,Wharton,3,2.7371247832223897,1
85,Adams,3,2.8940079648992616,4
531,Ballard,3,4.423178269421934,0
660,Stach,3,2.958984294737553,3
20,Trossard,3,3.7190675818057146,0
249,João Pedro,3,4.7688,9
200,Anthony,3,2.9188363364389702,6
490,Joelinton,3,2.4086186099749165,0
366,A.Becker,3,2.421637654276653,8
136,Thiago,3,5.84365,6
573,Spence,3,3.153638516643885,1
7,Calafiori,3,5.125051293881529,2
148,F.Kadıoğlu,3,2.5038188298351933,0
423,N.Gonzalez,3,3.5360729291134603,0
64,Watkins,3,2.2896,2
733,Lammens,3,3.233884581639512,0
666,Gyökeres,3,2.49245,1
236,Neto,3,5.823610062441462,3
59,Onana,3,4.48472429602085,0
121,Damsgaard,3,3.0780621204587777,2
16,Saka,3,3.6576675818057134,0
431,Bayindir,3,2.8725679149728447,1
415,Savinho,3,2.46532292911346,0
646,Gomes,3,2.819982560325753,2
515,Gibbs-White,3,3.076549300954031,2
452,Amad,3,3.141861334903761,5
441,Dorgu,3,2.123684581639512,0
266,Eze,3,3.7445175818057135,1
560,Isidor,3,2.4696,8
329,Wilson,3,3.342962033534663,1
347,Gudmundsson,3,1.9649655230775,9
511,Morato,3,1.8748673405395588,0
506,Murillo,3,1.9370673405395584,1
157,Mitoma,3,3.1232389452856157,5
427,Reijnders,3,3.24942292911346,2
178,Welbeck,3,7.09375,2
597,Richarlison,3,4.23995,2
54,McGinn,3,3.0625242960208507,2
83,O.Dango,3,3.7810621204587775,2
457,Casemiro,3,3.3306113349037614,5
40,Mings,3,4.114754639908141,1
547,E.Le Fée,3,2.6705824421456006,11
691,Calvert-Lewin,3,2.1952,1
633,H.Bueno,3,2.001062687133346,1
382,Wirtz,3,2.5901303748308564,3
233,Acheampong,3,3.932520988552128,0
637,Toti,3,1.5407960204666793,3
384,Gakpo,3,3.3457303748308567,3
643,André,3,1.8642325603257528,2
580,Johnson,3,2.806240228025607,1
669,Ndoye,3,2.8434993009540315,1
609,Todibo,3,1.546269046109806,0
717,Xavi,3,3.141840228025607,0
586,Bergvall,3,2.763540228025607,1
418,Doku,3,3.2677729291134603,1
228,Gusto,3,4.088070988552128,6
444,Yoro,3,2.6614845816395114,1
169,Gomez,3,2.037338945285615,2
521,Sangaré,3,2.877049300954031,4
158,Georginio,3,4.711738945285615,1
525,Wood,3,2.8231,2
350,Aaronson,3,3.5199342947375527,1
628,José Sá,3,1.2074960204666794,1
416,Bernardo,3,3.33172292911346,2
485,Gordon,3,2.630768609974917,0
698,Okafor,3,2.6242842947375533,0
585,Bentancur,3,3.114940228025607,2
631,Agbadou,3,1.2802626871333462,1
610,Wan-Bissaka,3,1.6496690461098062,0
217,Foster,3,2.1717,6
553,Talbi,3,2.899582442145601,3
716,Savona,3,2.1498673405395587,0
721,Milosavljević,3,2.7117872205948883,0
661,Ekitiké,3,2.77765,2
337,Raúl,3,3.23905,1
173,Wieffer,3,3.838338945285616,0
90,Scott,3,2.9505079648992614,3
335,King,3,2.284462033534663,2
386,Mac Allister,3,2.6212303748308567,3
588,Odobert,3,2.7467402280256072,1
86,Brooks,3,1.994907964899262,4
167,Baleba,3,2.375238945285615,1
440,Dalot,3,3.116834581639511,4
681,Šeško,3,3.2071499999999995,1
375,Bradley,3,1.82615432094332,0
708,M.Fernandes,3,2.970725660823846,3
453,Garnacho,3,3.313260062441462,0
210,Tchaouna,3,2.48458633643897,3
659,Walker-Peters,3,1.7891690461098058,6
663,J.Arias,3,2.537882560325753,2
487,Barnes,3,2.7520186099749164,1
606,Mavropanos,3,1.618719046109806,6
311,Beto,3,2.05665,7
367,Mamardashvili,3,2.3938209876099865,0
489,J.Murphy,3,1.803468609974916,3
48,Tielemans,3,2.7910242960208507,2
442,Maguire,3,1.4562345816395117,0
371,Kerkez,3,0.4176543209433196,6
665,Perri,3,1.6008155230774996,6
676,Ugochukwu,3,2.5140863364389703,2
712,Yeremy,3,1.6798247832223905,1
593,P.M.Sarr,3,2.434740228025607,2
735,Traoré,3,1.705832442145601,0
671,Wilson,3,1.2864,7
81,Kluivert,3,1.3268579648992616,1
301,Alcaraz,3,1.5579763014293926,1
107,Lewis-Potter,3,1.2923671273935975,6
635,R.Gomes,3,0.2622626871333462,7
642,Hee Chan,3,1.357032560325753,7
424,Bobb,3,1.9806229291134605,2
50,Buendía,3,2.8097742960208505,1
574,Udogie,3,2.4080885166438843,1
584,Tel,3,1.570227728025607,1
544,Diarra,3,1.4457324421456008,4
215,Flemming,3,1.8409,0
713,A.Jimenez,3,0.5113372205948876,0
326,Adama,3,1.625762033534663,1
625,Füllkrug,3,1.0233,2
499,Isak,3,1.14935,0
644,Bellegarde,3,1.399982560325753,1
613,Souček,3,1.4290756608238455,3
304,Iroegbunam,3,2.782699872857964,1
614,Ward-Prowse,3,1.5792756608238456,3
170,Milner,3,0.9949889452856152,6
152,Veltman,3,0.4949188298351937,1
421,Rodrigo,3,1.88022292911346,2
100,Kroupi.Jr,3,4.4604,1
108,Ajer,3,3.451267127393597,0
695,Tchatchoua,3,0.4720126871333463,1
638,Hoever,3,0.3673626871333462,0
162,Gruda,3,1.4192889452856154,8
632,Doherty,3,-0.0957373128666538,0
699,Douglas Luiz,3,1.691449300954031,0
331,Cairney,3,1.268662033534663,0
319,Castagne,3,1.4083064814641504,0
474,Schär,3,2.2055129383405383,6
272,Lerma,3,1.5000747832223902,1
372,Robertson,3,0.8085043209433198,0
621,Irving,3,1.5544256608238456,1
238,Estêvão,3,2.582272562441462,3
230,Fofana,3,2.214470988552128,0
246,Andrey Santos,3,1.107310062441462,0
44,Bogarde,3,2.272254639908141,1
116,Hickey,3,0.7118171273935979,0
516,Hudson-Odoi,3,1.5415493009540309,2
662,Mosquera,3,3.384151293881529,2
145,De Cuyper,3,1.4054188298351935,2
455,Mount,3,2.407361334903761,1
526,Igor Jesus,3,1.08975,1
22,Merino,3,2.606367581805714,3
87,Christie,3,2.489707964899261,1
497,L.Miley,3,1.647468609974916,1
519,Dominguez,3,0.665399300954031,0
720,Tolu,3,1.2137,0
202,Bruun Larsen,3,1.2790863364389702,5
77,Hill,3,1.1115372205948877,5
18,Madueke,3,1.6604175818057143,2
338,Muniz,3,1.3268,1
325,Smith Rowe,3,1.4221620335346632,1
551,Rigg,3,1.5596920850027438,0
270,Hughes,3,1.13237478322239,2
388,C.Jones,3,0.6355303748308567,4
486,Elanga,3,1.0213686099749162,1
623,Potts,3,0.9562756608238456,0
693,Hutchinson,3,1.293749300954031,1
358,Tanaka,3,0.8553842947375527,0
677,Guessand,3,1.1525742960208507,1
527,Awoniyi,3,0.61595,0
438,Mazraoui,3,0.6540345816395116,1
731,Kevin,3,0.9758120335346632,0
543,Adingra,3,1.070582442145601,1
352,Harrison,3,0.8612842947375527,1
561,Mayenda,3,1.0871,2
726,Kolo Muani,3,0.5572,0
724,Geertruida,3,1.9691782694219333,0
459,Ugarte,3,1.1420113349037613,0
