player_id,player_name,round,predicted_points,actual_points
430,Haaland,16,11.135,13
7,Calafiori,16,6.058999999999999,0
226,Chalobah,16,5.906,9
5,Gabriel,16,5.843,0
317,Andersen,16,5.8420000000000005,2
136,Thiago,16,5.802,2
299,Ndiaye,16,5.772,2
249,João Pedro,16,5.7090000000000005,2
21,Rice,16,5.327,2
16,Saka,16,5.319000000000001,11
449,B.Fernandes,16,5.311,13
670,Roefs,16,4.924,9
390,Gravenberch,16,4.421,5
694,Mukiele,16,4.250000000000001,8
100,Kroupi.Jr,16,4.159,5
151,Van Hecke,16,4.15,1
668,Xhaka,16,4.138,3
436,De Ligt,16,4.104,0
1,Raya,16,4.079,2
531,Ballard,16,4.069,8
236,Neto,16,4.066000000000001,6
267,Sarr,16,4.025,2
517,Anderson,16,3.878,3
714,Woltemade,16,3.8720000000000008,0
260,Guéhi,16,3.8569999999999993,1
318,Bassey,16,3.843,9
160,Minteh,16,3.783,2
387,Szoboszlai,16,3.644000000000001,3
597,Richarlison,16,3.6430000000000007,2
82,Semenyo,16,3.62,6
671,Wilson,16,3.615,1
303,Garner,16,3.611,4
121,Damsgaard,16,3.56,1
322,Tete,16,3.555,2
295,Keane,16,3.531999999999999,1
256,Muñoz,16,3.4810000000000003,0
328,Sessegnon,16,3.451,0
224,Cucurella,16,3.349,6
157,Mitoma,16,3.342,1
419,Grealish,16,3.338,2
257,Lacroix,16,3.336,1
129,Yarmoliuk,16,3.329,1
575,Van de Ven,16,3.288,1
457,Casemiro,16,3.28,6
488,Bruno G.,16,3.2410000000000005,1
683,Alderete,16,3.237,7
568,Pedro Porro,16,3.205,0
582,Kudus,16,3.142,2
624,Bowen,16,3.129,8
8,J.Timber,16,3.114,2
314,Leno,16,3.097,3
374,Konaté,16,3.092,9
119,Mbeumo,16,3.088,2
54,McGinn,16,3.088,2
106,Collins,16,3.076,4
521,Sangaré,16,3.064,18
329,Wilson,16,3.056,16
403,Gvardiol,16,3.0540000000000003,8
120,Schade,16,3.0420000000000003,0
631,Agbadou,16,3.016,0
205,Cullen,16,2.995,4
36,Cash,16,2.981,0
603,Diouf,16,2.973,0
72,Senesi,16,2.957,1
74,Truffert,16,2.952,0
190,Ekdal,16,2.951,1
20,Trossard,16,2.916,1
569,Romero,16,2.903,1
490,Joelinton,16,2.893,0
273,Wharton,16,2.877,4
476,Burn,16,2.854,1
191,Estève,16,2.851,1
600,Areola,16,2.843,1
469,Pope,16,2.829,0
83,O.Dango,16,2.8120000000000003,2
350,Aaronson,16,2.8050000000000006,1
673,J.Palhinha,16,2.8,1
266,Eze,16,2.7909999999999995,1
373,Virgil,16,2.789,6
241,Caicedo,16,2.758,0
200,Anthony,16,2.75,1
324,Iwobi,16,2.7429999999999994,2
444,Yoro,16,2.729,1
643,André,16,2.6979999999999995,4
108,Ajer,16,2.69,1
722,Florentino,16,2.688,2
271,Kamada,16,2.677,1
192,Hartman,16,2.653,4
26,Zubimendi,16,2.646,1
291,Tarkowski,16,2.638,1
215,Flemming,16,2.6220000000000003,1
48,Tielemans,16,2.6220000000000003,6
384,Gakpo,16,2.622,0
37,Digne,16,2.621,1
585,Bentancur,16,2.608,1
124,Henderson,16,2.6059999999999994,9
661,Ekitiké,16,2.524,13
627,Johnstone,16,2.5,-1
59,Onana,16,2.499,2
358,Tanaka,16,2.4799999999999995,2
709,Krejčí,16,2.475,2
32,Martinez,16,2.466,0
237,Enzo,16,2.455,3
418,Doku,16,2.4490000000000003,0
470,Dúbravka,16,2.444,1
660,Stach,16,2.433,2
47,Rogers,16,2.427,15
58,Kamara,16,2.4210000000000003,1
90,Scott,16,2.421,2
407,Matheus N.,16,2.406,11
450,Cunha,16,2.378,8
173,Wieffer,16,2.377,2
342,Bogle,16,2.358,2
228,Gusto,16,2.348,18
648,Munetsi,16,2.325,0
146,Dunk,16,2.318,0
84,Tavernier,16,2.317,12
67,Petrović,16,2.31,1
565,Vicario,16,2.309,2
293,O'Brien,16,2.308,1
698,Okafor,16,2.302,2
220,Sánchez,16,2.2960000000000003,6
593,P.M.Sarr,16,2.2950000000000004,0
113,Van den Berg,16,2.287,4
238,Estêvão,16,2.28,1
452,Amad,16,2.273,7
423,N.Gonzalez,16,2.262,5
691,Calvert-Lewin,16,2.2430000000000003,9
354,Ampadu,16,2.242,2
97,Evanilson,16,2.24,6
22,Merino,16,2.229,1
85,Adams,16,2.2190000000000003,1
408,Rúben,16,2.209,8
330,Berge,16,2.192,2
381,M.Salah,16,2.182,7
253,Henderson,16,2.181,1
646,Gomes,16,2.18,5
666,Gyökeres,16,2.149,2
427,Reijnders,16,2.144,3
606,Mavropanos,16,2.143,1
553,Talbi,16,2.128,3
283,Mateta,16,2.115,2
552,Sadiki,16,2.1,3
612,L.Paquetá,16,2.095,2
491,Tonali,16,2.094,0
64,Watkins,16,2.076,5
489,J.Murphy,16,2.053,1
337,Raúl,16,2.0490000000000004,2
515,Gibbs-White,16,2.047,3
302,Gana,16,2.037,4
382,Wirtz,16,2.026,5
187,Walker,16,2.01,0
570,Danso,16,2.008,0
41,Pau,16,2.003,0
502,Sels,16,2.002,0
169,Gomez,16,1.987,1
386,Mac Allister,16,1.986,3
474,Schär,16,1.982,1
304,Iroegbunam,16,1.978,1
477,Livramento,16,1.971,2
261,Richards,16,1.964,1
499,Isak,16,1.961,1
547,E.Le Fée,16,1.953,2
416,Bernardo,16,1.951,3
455,Mount,16,1.946,2
493,Longstaff,16,1.938,0
38,Konsa,16,1.938,1
371,Kerkez,16,1.929,7
148,F.Kadıoğlu,16,1.9270000000000005,1
158,Georginio,16,1.925,2
453,Garnacho,16,1.923,3
101,Kelleher,16,1.906,3
217,Foster,16,1.891,2
665,Perri,16,1.884,2
166,Ayari,16,1.88,1
207,Hannibal,16,1.879,0
636,S.Bueno,16,1.877,0
178,Welbeck,16,1.87,1
733,Lammens,16,1.861,1
287,Pickford,16,1.839,2
343,Struijk,16,1.828,4
40,Mings,16,1.827,0
487,Barnes,16,1.827,1
411,O'Reilly,16,1.814,6
414,Foden,16,1.8020000000000005,11
669,Ndoye,16,1.7920000000000005,1
615,Summerville,16,1.786,2
685,Diakité,16,1.782,0
162,Gruda,16,1.7760000000000002,2
242,Dewsbury-Hall,16,1.773,1
473,Hall,16,1.752,4
717,Xavi,16,1.752,4
139,Verbruggen,16,1.743,1
441,Dorgu,16,1.734,1
443,Shaw,16,1.731,0
560,Isidor,16,1.6960000000000002,0
541,Reinildo,16,1.6940000000000002,10
365,Nmecha,16,1.658,0
225,James,16,1.648,6
485,Gordon,16,1.622,1
116,Hickey,16,1.6209999999999998,6
53,Malen,16,1.602,1
347,Gudmundsson,16,1.596,2
532,Hume,16,1.5950000000000002,1
497,L.Miley,16,1.5630000000000002,2
258,Mitchell,16,1.5619999999999998,1
708,M.Fernandes,16,1.557,9
17,Ødegaard,16,1.536,1
633,H.Bueno,16,1.5219999999999998,0
440,Dalot,16,1.504,2
73,Smith,16,1.502,2
18,Madueke,16,1.493,0
684,Thiaw,16,1.491,3
544,Diarra,16,1.465,0
681,Šeško,16,1.446,4
110,Kayode,16,1.4360000000000002,5
727,Chukwueze,16,1.4200000000000002,5
614,Ward-Prowse,16,1.408,0
210,Tchaouna,16,1.4069999999999998,0
126,Jensen,16,1.399,3
356,Gruev,16,1.398,0
239,Gittens,16,1.396,1
366,A.Becker,16,1.394,7
588,Odobert,16,1.377,0
659,Walker-Peters,16,1.3669999999999998,0
613,Souček,16,1.366,1
573,Spence,16,1.362,0
725,Hincapie,16,1.358,4
663,J.Arias,16,1.3370000000000002,1
319,Castagne,16,1.333,1
525,Wood,16,1.326,0
654,Strand Larsen,16,1.309,2
662,Mosquera,16,1.307,0
6,Saliba,16,1.2950000000000002,2
634,Mosquera,16,1.278,0
372,Robertson,16,1.277,1
167,Baleba,16,1.265,2
676,Ugochukwu,16,1.264,9
325,Smith Rowe,16,1.255,8
310,Barry,16,1.232,2
