player_id,player_name,round,predicted_points,actual_points
1,Raya,7,5.895922689737848,6
5,Gabriel,7,6.015122689737848,9
624,Bowen,7,3.88105,2
605,Kilman,7,0.8751906696348988,1
603,Diouf,7,3.1438906696348985,3
187,Walker,7,1.0212690461098062,1
670,Roefs,7,6.102445272553261,2
668,Xhaka,7,5.389887252615008,3
470,Dúbravka,7,3.361169046109807,2
191,Estève,7,1.8539690461098064,1
694,Mukiele,7,4.724195272553262,3
565,Vicario,7,5.874731819272667,3
517,Anderson,7,3.1686269648379923,1
532,Hume,7,4.105645272553261,1
67,Petrović,7,4.349884502046016,3
502,Sels,7,2.639398392653322,3
72,Senesi,7,2.8859011687126825,2
82,Semenyo,7,3.941797944492874,18
106,Collins,7,1.6667043047644774,2
101,Kelleher,7,3.1588876380978106,3
436,De Ligt,7,2.539036208735304,8
113,Van den Berg,7,2.316004304764477,2
505,Milenković,7,1.669381725986656,3
508,N.Williams,7,2.389081725986656,0
220,Sánchez,7,3.962974050210146,2
348,Rodon,7,2.836339168598768,1
151,Van Hecke,7,2.431569127785993,11
387,Szoboszlai,7,3.236847273504987,1
139,Verbruggen,7,3.84188579445266,1
146,Dunk,7,2.5082691277859928,1
314,Leno,7,4.064793674707709,2
303,Garner,7,2.7812538922999006,1
295,Keane,7,3.833950261771762,4
241,Caicedo,7,3.6667023516026687,10
253,Henderson,7,4.7580160340200655,2
256,Muñoz,7,3.928632700686732,8
257,Lacroix,7,4.176832700686733,3
258,Mitchell,7,4.702282700686733,1
260,Guéhi,7,6.212032700686732,3
373,Virgil,7,2.7580229630532918,1
287,Pickford,7,3.911616928438429,3
291,Tarkowski,7,3.064550261771762,5
261,Richards,7,4.5976827006867325,3
342,Bogle,7,2.4395891685987685,3
26,Zubimendi,7,5.557601288889248,3
381,M.Salah,7,4.359547273504988,2
242,Dewsbury-Hall,7,2.3435038922999003,0
226,Chalobah,7,3.82820738354348,0
488,Bruno G.,7,2.920060449268869,14
36,Cash,7,4.301018394101315,2
330,Berge,7,2.9670249138396363,2
283,Mateta,7,4.1196,2
541,Reinildo,7,3.104745272553261,0
119,Mbeumo,7,8.339908719370202,6
38,Konsa,7,3.830968394101314,2
419,Grealish,7,2.301753892299901,10
575,Van de Ven,7,4.585348485939334,2
267,Sarr,7,3.087289762482789,7
136,Thiago,7,7.0176,2
74,Truffert,7,3.0859511687126817,5
408,Rúben,7,4.693288415636669,9
205,Cullen,7,2.939925660823846,6
110,Kayode,7,2.964454304764477,2
582,Kudus,7,3.3654766753346776,12
569,Romero,7,3.800398485939334,1
660,Stach,7,2.868531064237323,2
476,Burn,7,3.1462396982508194,11
32,Martinez,7,4.548118394101315,1
47,Rogers,7,3.636418592688597,5
292,Mykolenko,7,2.522350261771762,4
237,Enzo,7,3.5098023516026693,2
493,Longstaff,7,3.577731064237322,2
673,J.Palhinha,7,3.3321266753346777,1
166,Ayari,7,3.089404131310854,2
224,Cucurella,7,4.06075738354348,7
390,Gravenberch,7,5.281547273504988,2
124,Henderson,7,2.9480965457281787,1
192,Hartman,7,2.546469046109806,4
552,Sadiki,7,2.803287252615009,1
302,Gana,7,3.0767538922999007,2
322,Tete,7,2.475193674707709,0
