player_id,player_name,round,predicted_points,actual_points
1,Raya,8,5.770319683605097,6
5,Gabriel,8,6.008986350271763,12
624,Bowen,8,3.2445500000000003,2
603,Diouf,8,3.3412330757699062,1
605,Kilman,8,1.3158830757699058,3
82,Semenyo,8,7.522278076107223,4
508,N.Williams,8,1.804505428219115,1
517,Anderson,8,3.1416590097692585,4
187,Walker,8,1.1066371223609828,14
191,Estève,8,1.9330871223609825,8
470,Dúbravka,8,4.092120455694316,9
668,Xhaka,8,5.103613534117687,5
670,Roefs,8,5.884522538165801,7
565,Vicario,8,5.063557880498618,1
505,Milenković,8,1.7374054282191151,1
502,Sels,8,3.297455428219115,2
449,B.Fernandes,8,3.2730565086877608,8
67,Petrović,8,3.526075724913415,2
139,Verbruggen,8,3.5508471202782648,2
348,Rodon,8,2.756588898922609,1
151,Van Hecke,8,2.8043471202782646,4
146,Dunk,8,2.2227971202782646,2
373,Virgil,8,2.9510596518718537,3
258,Mitchell,8,4.451448652545456,1
241,Caicedo,8,4.458447808096522,1
253,Henderson,8,5.0889653192121225,1
291,Tarkowski,8,2.946635782194208,3
257,Lacroix,8,4.399348652545455,1
256,Muñoz,8,3.7531486525454567,10
261,Richards,8,4.388798652545456,3
318,Bassey,8,2.02162662470044,1
314,Leno,8,3.041193291367107,3
303,Garner,8,2.8062084068502227,3
287,Pickford,8,3.7302691155275416,2
381,M.Salah,8,3.8928304942424496,2
387,Szoboszlai,8,3.398030494242449,4
408,Rúben,8,4.476776658618587,6
436,De Ligt,8,2.6827475147222595,2
101,Kelleher,8,3.6211352508488552,6
113,Van den Berg,8,2.704968584182188,6
106,Collins,8,1.8841685841821885,9
242,Dewsbury-Hall,8,2.354258406850223,2
552,Sadiki,8,2.8207135341176874,3
569,Romero,8,3.397257880498618,0
72,Senesi,8,2.5491757249134146,2
110,Kayode,8,2.492618584182188,9
38,Konsa,8,3.85040924478256,2
293,O'Brien,8,2.726085782194209,1
226,Chalobah,8,4.363062120688636,6
32,Martinez,8,4.752275911449226,2
575,Van de Ven,8,4.015857880498618,0
541,Reinildo,8,3.263139204832468,0
330,Berge,8,2.8709437863821936,2
74,Truffert,8,2.9007757249134145,1
342,Bogle,8,2.7542388989226096,1
328,Sessegnon,8,4.2002437863821935,2
488,Bruno G.,8,3.5870957053515933,2
390,Gravenberch,8,4.953030494242451,2
627,Johnstone,8,2.8276410238242846,1
582,Kudus,8,3.3449989867953187,2
237,Enzo,8,3.345297808096521,0
36,Cash,8,4.31900924478256,2
47,Rogers,8,3.2180015666126067,7
491,Tonali,8,3.222295705351593,2
709,Krejčí,8,2.057424357157618,-1
26,Zubimendi,8,3.370866364492863,3
476,Burn,8,3.7553244540920687,2
97,Evanilson,8,2.7867,0
600,Areola,8,2.3750830757699064,2
366,A.Becker,8,2.9633096518718536,0
302,Gana,8,3.321658406850223,2
477,Livramento,8,3.699024454092069,0
322,Tete,8,1.9989766247004397,0
419,Grealish,8,2.597258406850224,0
636,S.Bueno,8,2.101424357157618,1
260,Guéhi,8,4.728548652545455,4
283,Mateta,8,1.95865,17
532,Hume,8,4.057339204832468,11
343,Struijk,8,2.773538898922609,0
129,Yarmoliuk,8,2.977329741991817,3
120,Schade,8,3.594129741991818,6
414,Foden,8,3.1562435689882204,3
430,Haaland,8,8.2536,13
295,Keane,8,3.376635782194209,1
736,Donnarumma,8,4.502526658618588,6
192,Hartman,8,3.596337122360983,6
119,Mbeumo,8,5.005506508687761,9
205,Cullen,8,3.3692863364389702,3
299,Ndiaye,8,4.431958406850224,4
478,Trippier,8,3.5274244540920687,1
8,J.Timber,8,5.530386350271763,6
443,Shaw,8,2.1926475147222595,2
374,Konaté,8,2.7667596518718534,3
493,Longstaff,8,3.617571668042398,2
267,Sarr,8,3.404712202114536,2
37,Digne,8,5.17550924478256,5
612,L.Paquetá,8,2.424165380959748,2
225,James,8,4.681062120688636,18
673,J.Palhinha,8,2.836348986795319,9
684,Thiaw,8,3.159124454092068,1
160,Minteh,8,4.5779752155457,2
332,Lukić,8,3.0903937863821938,0
136,Thiago,8,6.26085,8
407,Matheus N.,8,4.805176658618587,7
431,Bayindir,8,2.7773141813889257,0
648,Munetsi,8,4.186439675481137,4
64,Watkins,8,2.2556,1
190,Ekdal,8,1.5423821223609826,0
660,Stach,8,3.471971668042398,2
354,Ampadu,8,2.5706716680423978,2
597,Richarlison,8,3.80985,1
292,Mykolenko,8,2.4989357821942084,1
317,Andersen,8,2.77027662470044,1
515,Gibbs-White,8,3.009859009769259,2
40,Mings,8,4.17690924478256,0
84,Tavernier,8,2.8873780761072214,5
200,Anthony,8,3.21193633643897,2
441,Dorgu,8,1.5484475147222596,1
83,O.Dango,8,4.373979741991818,3
646,Gomes,8,2.523439675481137,2
722,Florentino,8,2.57143633643897,8
685,Diakité,8,2.2589257249134147,3
411,O’Reilly,8,4.752226658618588,11
271,Kamada,8,4.407462202114536,2
654,Strand Larsen,8,2.294,2
85,Adams,8,2.9848780761072216,3
21,Rice,8,4.780766364492862,3
209,Laurent,8,2.6759863364389704,1
166,Ayari,8,3.1260252155457,2
637,Toti,8,1.604774357157618,0
403,Gvardiol,8,4.574276658618588,0
157,Mitoma,8,2.7027752155457,0
121,Damsgaard,8,3.199479741991817,3
666,Gyökeres,8,2.1978500000000003,2
58,Kamara,8,2.614001566612606,2
324,Iwobi,8,3.2548437863821937,4
633,H.Bueno,8,2.091274357157618,1
469,Pope,8,4.733924454092068,2
714,Woltemade,8,3.7976,8
347,Gudmundsson,8,2.2963888989226096,1
124,Henderson,8,2.9907297419918173,2
249,João Pedro,8,6.24665,2
573,Spence,8,3.4398078804986176,1
148,F.Kadıoğlu,8,2.7493971202782648,2
220,Sánchez,8,3.6636287873553024,5
506,Murillo,8,2.056205428219115,1
490,Joelinton,8,2.234095705351593,1
665,Perri,8,3.300305565589276,0
382,Wirtz,8,2.7434804942424496,1
427,Reijnders,8,3.4117435689882205,1
659,Walker-Peters,8,2.007133075769906,1
384,Gakpo,8,2.78968049424245,7
16,Saka,8,3.469316364492862,7
631,Agbadou,8,1.453524357157618,0
7,Calafiori,8,5.008686350271763,6
236,Neto,8,3.237497808096521,12
694,Mukiele,8,4.257539204832468,17
580,Johnson,8,2.789398986795319,1
615,Summerville,8,3.2694653809597467,1
350,Aaronson,8,3.787221668042398,2
531,Ballard,8,4.500989204832468,10
266,Eze,8,3.8157163644928622,3
20,Trossard,8,3.3497663644928624,10
669,Ndoye,8,2.7616090097692587,0
683,Alderete,8,4.770339204832468,6
568,Pedro Porro,8,3.9439578804986177,1
452,Amad,8,3.5224065086877605,3
521,Sangaré,8,2.6860090097692586,1
41,Pau,8,4.21430924478256,2
423,N.Gonzalez,8,3.69059356898822,5
450,Cunha,8,2.7460065086877607,2
610,Wan-Bissaka,8,1.5442830757699064,1
444,Yoro,8,2.20509751472226,1
628,José Sá,8,1.3703743571576177,0
273,Wharton,8,2.925262202114536,2
691,Calvert-Lewin,8,2.7450500000000004,2
416,Bernardo,8,3.86689356898822,1
681,Šeško,8,3.2546,1
54,McGinn,8,3.1320015666126064,2
178,Welbeck,8,3.53385,13
547,E.Le Fée,8,2.7113135341176875,5
329,Wilson,8,4.033393786382194,2
614,Ward-Prowse,8,2.773015380959747,0
585,Bentancur,8,3.1538489867953188,12
475,Botman,8,3.508224454092068,1
643,André,8,1.954539675481137,4
198,Tuanzebe,8,1.7794871223609825,8
418,Doku,8,4.35604356898822,1
708,M.Fernandes,8,2.901215380959747,1
371,Kerkez,8,1.8702596518718533,1
525,Wood,8,2.67915,1
560,Isidor,8,4.55295,2
553,Talbi,8,3.511213534117688,4
424,Bobb,8,3.3744435689882204,1
586,Bergvall,8,2.795548986795319,1
676,Ugochukwu,8,3.29023633643897,10
224,Cucurella,8,4.291512120688636,8
59,Onana,8,4.733701566612607,4
6,Saliba,8,4.771986350271763,6
485,Gordon,8,2.6405957053515934,2
544,Diarra,8,2.5974635341176877,0
107,Lewis-Potter,8,2.2272685841821884,4
717,Xavi,8,2.994848986795319,2
169,Gomez,8,1.9502252155456996,1
228,Gusto,8,4.044412120688635,3
698,Okafor,8,3.016171668042398,0
341,Darlow,8,2.4578888989226093,1
606,Mavropanos,8,2.1674330757699063,1
457,Casemiro,8,4.436206508687762,0
721,Milosavljević,8,2.670275724913415,0
716,Savona,8,1.8986054282191152,1
593,P.M.Sarr,8,3.417248986795319,1
440,Dalot,8,2.007247514722259,4
158,Georginio,8,3.3227752155457,7
48,Tielemans,8,3.466401566612607,0
152,Veltman,8,1.4645971202782648,0
210,Tchaouna,8,2.4610863364389703,6
90,Scott,8,2.9956780761072217,2
415,Savinho,8,2.8807435689882204,6
86,Brooks,8,2.2818280761072214,0
311,Beto,8,2.1779,2
335,King,8,2.1993937863821937,2
489,J.Murphy,8,2.8330957053515937,1
661,Ekitiké,8,2.6703,1
695,Tchatchoua,8,1.3356243571576178,1
386,Mac Allister,8,2.9240304942424498,2
375,Bradley,8,2.1316596518718534,2
642,Hee Chan,8,2.370989675481137,0
421,Rodrigo,8,2.96124356898822,0
613,Souček,8,1.4789153809597466,2
167,Baleba,8,1.4230252155456995,3
487,Barnes,8,1.740795705351593,1
671,Wilson,8,1.3402,0
270,Hughes,8,1.4193122021145363,0
217,Foster,8,2.1736,0
50,Buendía,8,2.558151566612607,7
474,Schär,8,2.359574454092068,0
22,Merino,8,2.117666364492863,1
453,Garnacho,8,1.9969978080965212,1
232,Tosin,8,2.3376621206886363,1
233,Acheampong,8,2.019012120688636,14
304,Iroegbunam,8,2.020608406850223,1
625,Füllkrug,8,1.03655,0
663,J.Arias,8,1.3162396754811372,2
561,Mayenda,8,2.29965,1
81,Kluivert,8,1.3762780761072213,2
516,Hudson-Odoi,8,1.6109590097692583,1
409,Stones,8,3.1605766586185875,0
338,Muniz,8,1.53085,0
735,Traoré,8,1.6859135341176876,3
635,R.Gomes,8,0.4004743571576179,2
18,Madueke,8,1.7354663644928627,0
588,Odobert,8,1.7164989867953189,2
638,Hoever,8,0.3619743571576179,1
19,Martinelli,8,2.002166364492863,1
173,Wieffer,8,1.7505752155456993,7
442,Maguire,8,1.0489475147222591,11
272,Lerma,8,1.403612202114536,0
712,Yeremy,8,1.7836622021145363,1
511,Morato,8,0.7575554282191153,0
337,Raúl,8,2.08995,2
662,Mosquera,8,3.536936350271763,0
584,Tel,8,1.6652389867953188,1
77,Hill,8,0.8699757249134148,1
162,Gruda,8,1.5807752155456996,0
574,Udogie,8,2.503307880498618,0
319,Castagne,8,0.8998266247004396,2
609,Todibo,8,0.3096330757699062,1
713,A.Jimenez,8,0.3210757249134146,1
44,Bogarde,8,2.47470924478256,0
677,Guessand,8,1.5862515666126065,2
720,Tolu,8,1.1914,1
455,Mount,8,1.4900565086877609,3
116,Hickey,8,0.8185185841821885,0
170,Milner,8,1.4902252155456994,1
644,Bellegarde,8,1.3970396754811372,0
145,De Cuyper,8,1.6634971202782645,1
543,Adingra,8,2.223513534117688,0
230,Fofana,8,2.262312120688636,0
372,Robertson,8,1.2266096518718532,0
238,Estêvão,8,1.9297186414298548,3
358,Tanaka,8,1.3777216680423976,1
365,Nmecha,8,0.75965,1
507,Aina,8,0.289855428219115,0
388,C.Jones,8,1.5399304942424497,1
623,Potts,8,0.9776653809597468,0
325,Smith Rowe,8,0.862793786382194,1
632,Doherty,8,-0.695575642842382,2
406,Khusanov,8,2.372776658618588,0
693,Hutchinson,8,1.1991090097692587,0
519,Dominguez,8,0.2325590097692586,0
310,Barry,8,0.5972,1
53,Malen,8,1.2131515666126065,2
459,Ugarte,8,1.174356508687761,1
526,Igor Jesus,8,0.6763,1
499,Isak,8,0.5575,2
731,Kevin,8,0.473793786382194,1
697,Adli,8,0.9369280761072216,1
438,Mazraoui,8,0.6170475147222594,0
202,Bruun Larsen,8,0.8057363364389702,1
108,Ajer,8,2.311618584182188,6
243,George,8,0.0387478080965212,0
207,Hannibal,8,2.7925863364389705,0
326,Adama,8,0.962743786382194,1
87,Christie,8,1.0261780761072214,5
497,L.Miley,8,1.018195705351593,4
724,Geertruida,8,2.064539204832468,1
621,Irving,8,0.9155653809597468,2
522,Yates,8,0.9712090097692588,0
458,Mainoo,8,0.8328065086877608,1
389,Elliott,8,1.0563015666126063,0
672,Hato,8,1.443612120688636,0
239,Gittens,8,1.0622978080965213,1
331,Cairney,8,0.6482437863821939,2
100,Kroupi.Jr,8,0.8782,12
352,Harrison,8,0.9227716680423976,2
123,Carvalho,8,0.9905047419918172,0
109,Henry,8,0.7843435841821884,0
402,Aït-Nouri,8,2.268276658618588,0
413,Marmoush,8,1.19564356898822,0
486,Elanga,8,0.9907457053515932,1
73,Smith,8,0.5261557249134148,0
417,Cherki,8,2.28689356898822,1
235,Palmer,8,1.4223978080965212,0
215,Flemming,8,1.4873125,2
39,Maatsen,8,1.4285592447825597,1
699,Douglas Luiz,8,1.4758590097692583,1
344,Bijol,8,0.6035888989226094,0
734,Bakwa,8,0.8447590097692587,0
385,Chiesa,8,0.9217804942424496,4
645,Fer López,8,0.7620396754811372,1
728,Röhl,8,0.8285584068502232,1
527,Awoniyi,8,0.5511,1
17,Ødegaard,8,1.301516364492863,0
726,Kolo Muani,8,0.5327999999999999,1
351,Gnonto,8,0.8414716680423978,0
126,Jensen,8,1.030829741991817,6
353,James,8,0.7991216680423977,1
284,Nketiah,8,0.6776500000000001,1
405,Aké,8,2.1872766586185874,6
276,Devenny,8,1.1267122021145362,0
718,S.Magassa,8,0.8263653809597469,0
678,Masuaku,8,1.8722892048324684,0
551,Rigg,8,1.072753534117688,3
494,Willock,8,0.8595457053515931,0
320,Diop,8,0.2731766247004397,1
111,Pinnock,8,0.7087185841821884,0
356,Gruev,8,0.5795216680423978,0
607,N.Aguerd,8,0.0052830757699058,0
301,Alcaraz,8,0.930958406850223,2
252,Marc Guiu,8,0.52865,1
125,Janelt,8,0.8862297419918173,1
682,Møller Wolfe,8,-0.1964756428423821,0
246,Andrey Santos,8,0.8838978080965214,1
473,Hall,8,1.0996744540920682,0
25,Nwaneri,8,1.2472663644928628,0
250,Delap,8,0.54865,0
426,McAtee,8,0.7118590097692586,0
500,Osula,8,1.22985,1
362,Piroe,8,0.5842,1
410,Lewis,8,2.368126658618588,1
542,Seelt,8,1.8540892048324689,0
730,Brobbey,8,0.7361,0
52,J.Ramsey,8,0.903695705351593,1
570,Danso,8,1.0354078804986178,0
197,Sonne,8,0.1261871223609824,0
182,Trafford,8,2.145676658618588,0
244,Lavia,8,0.9064478080965211,1
163,Hinshelwood,8,0.7555252155456995,0
634,Mosquera,8,-0.027225642842382,0
164,O'Riley,8,0.8184752155456995,0
733,Lammens,8,0.4173475147222594,3
367,Mamardashvili,8,0.5791763185385198,1
12,Zinchenko,8,0.2048054282191149,1
723,Canvot,8,1.7097486525454555,0
321,J.Cuenca,8,0.2788766247004395,4
33,M.Bizot,8,1.6671925781158932,0
679,Hermansen,8,0.0031664091032392,0
