player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
430,Haaland,8.085462871637239,89.05980008099148,0.9435157194679564,0.2497309602649006,0.0,1.5622071129707114,0.0,0.0,-0.0,6
5,Gabriel,6.049356428598175,88.77083039166244,0.1866535671100362,0.1259312913907285,0.0625,1.001255230125523,0.0,1.9676206035517116,-0.3547346819114628,6
136,Thiago,5.987788270352588,87.9609428955647,0.8086154776299879,0.0,0.1875,0.940826359832636,0.0,0.0,-0.0,12
488,Bruno G.,5.857460151913088,89.16777351535674,0.3746674727932285,0.2506415562913907,0.125,1.0689330543933055,0.0,0.2882650646794678,-0.0,11
21,Rice,5.553220490328381,88.5769344787839,0.2510882708585248,0.2482201986754967,0.0625,1.123713389121339,0.0,0.4919051508879278,-0.0,3
449,B.Fernandes,5.371964845910162,89.01909888816849,0.2452992744860943,0.3780215231788079,0.125,0.8780962343096235,0.0,0.2583076696336432,-0.0,7
20,Trossard,5.364012892499817,77.46408291909808,0.3127871825876663,0.2496067880794702,0.0,0.5593514644351464,0.0,0.4919051508879278,-0.0,2
82,Semenyo,5.060279532660828,90.0,0.3150695284159613,0.2509726821192052,0.25,0.5685878661087865,0.0,0.4134259781146189,-0.0,6
414,Foden,5.060075939186774,88.97278234036938,0.3771765417170495,0.1271316225165563,0.1875,0.5668723849372385,0.0,0.4134259781146189,-0.0,2
47,Rogers,4.864903993208875,89.69953545613907,0.3112454655380895,0.2487789735099337,0.1875,0.4350732217573221,0.0,0.3147665232313045,-0.0,3
714,Woltemade,4.75452323111046,80.67110813123679,0.4361547762998791,0.1266556291390728,0.0,0.6299372384937239,0.0,0.0,-0.0,5
266,Eze,4.6847280525771655,67.25050716807151,0.2505743651753325,0.1873965231788079,0.0,0.3777615062761506,0.0,0.4919051508879278,-0.0,1
225,James,4.617088042174883,88.53442601397593,0.1259975816203144,0.2475993377483443,0.125,0.4352405857740585,0.0,1.3508457099359776,-0.542781756502073,1
237,Enzo,4.596469328731626,89.78192601397593,0.3136487303506651,0.0621274834437086,0.1875,0.69163179916318,0.0,0.3377114274839944,-0.0,1
670,Roefs,4.567971260720631,90.0,0.0,0.0,0.125,0.312092050209205,4.307692307692311,1.4517456059160785,-0.5067638313020899,2
407,Matheus N.,4.55419280336119,89.84199265182625,0.0655683192261185,0.1899420529801324,0.1875,0.5663912133891214,0.0,1.6537039124584758,-0.4416383967835155,2
283,Mateta,4.5429029789580735,84.6644151532616,0.5115024183796856,0.0,0.0625,0.5593933054393305,0.0,0.0,-0.0,2
260,Guéhi,4.496147802179416,89.84664469418628,0.1262243047158404,0.2527317880794702,0.25,0.4981380753138075,0.0,1.2959815384784052,-0.5635130041462496,6
16,Saka,4.43044220346063,73.8657734193022,0.1878022974607013,0.2504346026490066,0.0625,0.3107217573221758,0.0,0.4919051508879278,-0.0,3
329,Wilson,4.406463488263961,79.74160963427228,0.3104292623941959,0.1231788079470198,0.25,0.5019560669456066,0.0,0.2328246855063155,-0.0,9
624,Bowen,4.370285654933827,90.0,0.3105955259975815,0.125455298013245,0.125,0.8765376569037657,0.0,0.0,-0.0,2
