player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
430,Haaland,7.5141191117834,89.38052751963116,0.8586111590948354,0.2162015137180697,0.0,1.4310699342498496,0.0,0.0,-0.0,8
414,Foden,5.761025450255211,88.85163953125377,0.4972534116427704,0.0687086092715233,0.0714285714285708,0.7192707710699345,0.0,0.4207903645854255,-0.0,3
5,Gabriel,5.704702760383871,86.82132005706512,0.132253123740428,0.1332891832229587,0.0666666666666679,0.805567642956764,0.0,2.095634489343808,-0.3232189973614776,9
20,Trossard,5.587946014510611,73.2785973523871,0.3303990326481267,0.2689624724061817,0.0,0.6051548117154804,0.0,0.5239086223359519,-0.0,3
691,Calvert-Lewin,5.554388187743627,81.36229960617628,0.5685783382276735,0.0706007568590351,0.0,1.068272564255828,0.0,0.0,-0.0,2
47,Rogers,5.431439433653851,89.80780461302018,0.4645223700120911,0.1298013245033118,0.2666666666666717,0.6695788005578798,0.0,0.3165114761922511,-0.0,5
329,Wilson,5.185639996935199,80.74696063182071,0.284971497667991,0.3577341532639544,0.2142857142857145,0.6489778840406453,0.0,0.2528878790484495,-0.0,3
21,Rice,5.11913674001435,88.9421749153519,0.2013220475614673,0.2639735099337758,0.0666666666666679,0.8633640167364017,0.0,0.5239086223359519,-0.0,11
16,Saka,4.97453976437275,81.27532424962833,0.1345908907698517,0.3937527593818996,0.0666666666666679,0.6630850767085078,0.0,0.5239086223359519,-0.0,8
136,Thiago,4.921644931487659,89.32966014696346,0.5704093971324928,0.0708372753074741,0.2142857142857145,0.6417812313209803,0.0,0.0,-0.0,2
670,Roefs,4.908241401886667,90.0,0.0,0.0,0.1428571428571417,0.4282845188284556,4.444444444444427,1.5996022291998824,-0.4582696847660047,2
488,Bruno G.,4.840683630699355,89.4841376101626,0.2819139747797545,0.1419110690633872,0.1428571428571417,0.8568679019725046,0.0,0.2913697904950587,-0.0,14
225,James,4.798946290105311,86.77078320486036,0.1441354292623933,0.2862109744560076,0.0714285714285708,0.5012791392707715,0.0,1.2337629854370993,-0.5881127621163728,4
120,Schade,4.771105738996102,86.7801955310617,0.4245465538089477,0.068070009460738,0.1428571428571417,0.3594620442319184,0.0,0.227558040194373,-0.0,1
661,Ekitiké,4.7186495777714965,78.84977673318446,0.4286750734150976,0.0701986754966888,0.0,0.79335325762104,0.0,0.0,-0.0,1
