player_id,player_name,position,is_starter,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
1,Raya,GK,1,4.770518591171618,90.0,0.0,0.0,0.0,0.0715242080095632,2.5,2.171174173006058,-0.3055131231773365,10
5,Gabriel,DEF,1,5.855043214766044,82.07357745926956,0.1408360684055961,0.070624408703879,0.0,0.9324925283921088,0.0,2.171174173006058,-0.3055131231773365,6
407,Matheus N.,DEF,1,5.32038643020732,89.88419332180679,0.069873898773536,0.2828524124881742,0.0714285714285708,0.7864435146443508,0.0,1.7507079211824264,-0.4131370642966255,1
225,James,DEF,1,5.069597516027624,89.01639615301492,0.1491622041803411,0.355747398297067,0.1428571428571417,0.5013269575612675,0.0,1.3078624271633323,-0.5589501458130816,5
414,Foden,MID,1,5.7494184039820375,89.44997766731505,0.5034893764035238,0.0729895931882688,0.1428571428571417,0.7181829049611478,0.0,0.4376769802956066,-0.0,0
20,Trossard,MID,1,5.618177791477288,76.57136713471434,0.3573674209708061,0.2139309366130553,0.0,0.6467543335325769,0.0,0.5427935432515145,-0.0,0
47,Rogers,MID,1,5.602042884037044,89.85530689431596,0.465667069729947,0.1988079470198683,0.2666666666666717,0.6592468619246865,0.0,0.2847034990696899,-0.0,3
16,Saka,MID,1,5.175822744451719,83.507015464784,0.1423907410606313,0.4296830652790915,0.0714285714285708,0.7034548714883443,0.0,0.5427935432515145,-0.0,3
430,Haaland,FWD,1,8.016910894450444,89.27607773215189,0.9333736396614268,0.2846972563859981,0.0,1.4293245666467422,0.0,0.0,-0.0,13
691,Calvert-Lewin,FWD,1,5.541101239579101,84.45103971419398,0.5661426844014512,0.0704115421002839,0.0,1.0652958756724449,0.0,0.0,-0.0,0
136,Thiago,FWD,1,5.425361807159909,88.15540318901141,0.6426671273104164,0.0724929044465469,0.1428571428571417,0.7800717274357447,0.0,0.0,-0.0,6
670,Roefs,GK,0,4.726453738932392,90.0,0.0,0.0,0.1428571428571417,0.5724327555289898,3.200000000000018,1.667650704143239,-0.4374392445493681,8
329,Wilson,MID,0,5.132259240024362,81.18546232259926,0.2865952668854724,0.3604777672658464,0.2857142857142834,0.6474955170352659,0.0,0.256068372478478,-0.0,5
694,Mukiele,DEF,0,4.517741111903842,90.0,0.07175678010019,0.1435430463576155,0.1428571428571417,0.5692169754931259,0.0,1.667650704143239,-0.4374392445493681,0
403,Gvardiol,DEF,0,4.403624802611546,85.1455919143892,0.1423561927794082,0.0711210974456008,0.1428571428571417,0.1414106395696352,0.0,1.7507079211824264,-0.4131370642966255,0
