player_id,player_name,position,is_starter,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
670,Roefs,GK,1,4.60942670514806,90.0,0.0,0.0,0.1428571428571417,0.4332337118948036,4.090909090909084,1.4595104257166418,-0.5040966532426051,1
5,Gabriel,DEF,1,5.625351741560483,88.33150253889664,0.1334623135832334,0.1345253863134664,0.0666666666666679,0.8711631799163175,0.0,1.970506946885984,-0.3540017590149516,0
225,James,DEF,1,5.061019771462213,88.04923690656292,0.1451718776990835,0.2852175969725637,0.0714285714285708,0.5674118350268978,0.0,1.3730004163120322,-0.5346479655603389,6
228,Gusto,DEF,1,4.49723085990965,72.40308233076385,0.1429435135601995,0.1469489120151366,0.0714285714285708,0.4317991631799202,0.0,1.3730004163120322,-0.5346479655603389,7
21,Rice,MID,1,5.365106376530867,89.68586881348605,0.2685852478839183,0.2009492273730692,0.0,0.9267057182705718,0.0,0.492626736721496,-0.0,6
16,Saka,MID,1,5.364473785927823,81.93165141800543,0.1998710197501012,0.4023620309050782,0.0,0.6654058577405855,0.0,0.492626736721496,-0.0,4
414,Foden,MID,1,5.353782214568829,89.56108415580056,0.4317498704439452,0.07178334910123,0.0714285714285708,0.6368918111177531,0.0,0.4142195753562324,-0.0,12
82,Semenyo,MID,1,5.343104736621641,90.0,0.3990165255945171,0.2677483443708618,0.3333333333333355,0.734181311018131,0.0,0.1439290978516751,-0.0,3
329,Wilson,MID,1,5.240230808238992,77.21048207381793,0.2868025565728103,0.354375591296121,0.2142857142857145,0.7198087268380156,0.0,0.2375682389342756,-0.0,8
430,Haaland,FWD,1,8.709926462845655,89.11303976658742,1.0672482294005872,0.216816461684011,0.0,1.7904841601912729,0.0,0.0,-0.0,2
691,Calvert-Lewin,FWD,1,5.280239729330602,78.21404515764955,0.5000518224218345,0.069701986754967,0.0,1.0709264793783628,0.0,0.0,-0.0,6
1,Raya,GK,0,3.884109093031422,90.0,0.0,0.0,0.0,0.067603905160391,0.5999999999999966,1.970506946885984,-0.3540017590149516,2
283,Mateta,FWD,0,4.851264936891566,84.96568847105156,0.5685783382276732,0.0,0.0714285714285708,0.6483801554094437,0.0,0.0,-0.0,2
407,Matheus N.,DEF,0,4.417386623179507,89.4489831424249,0.0,0.2101229895931878,0.1428571428571417,0.7136760310818889,0.0,1.6568783014249295,-0.4406795352497338,6
260,Guéhi,DEF,0,4.306134271077721,89.89084720121028,0.071791328381413,0.2131977294228946,0.2142857142857145,0.5750508069336522,0.0,1.399955113331863,-0.5249270934592418,8
