player_id,player_name,position,is_starter,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
670,Roefs,GK,1,4.599779218608653,90.0,0.0,0.0,0.1428571428571417,0.5729468021518221,3.444444444444451,1.5089737122351183,-0.4874323010692959,2
5,Gabriel,DEF,1,5.87717668101599,83.65178103162592,0.1434271894973216,0.1351655629139079,0.0666666666666679,0.9994867503486756,0.0,2.0199159911611675,-0.3416192195528398,2
225,James,DEF,1,4.906033068587231,87.6686405878539,0.1418206944204517,0.2858325449385052,0.1428571428571417,0.5021159593544533,0.0,1.3730004163120322,-0.5346479655603389,4
407,Matheus N.,DEF,1,4.8555926133833145,89.88218283985302,0.0706512351010537,0.2835856196783349,0.0714285714285708,0.7861087866108788,0.0,1.3934897153763253,-0.5272415868166458,1
20,Trossard,MID,1,5.696538352363351,75.06676842446511,0.3578683710485396,0.2660706401766013,0.0,0.6040055788005575,0.0,0.5049789977902919,-0.0,2
414,Foden,MID,1,5.642303706617708,89.32271125999566,0.5013128346864745,0.0713339640491959,0.1428571428571417,0.7162223550508069,0.0,0.3483724288440813,-0.0,3
47,Rogers,MID,1,5.637642978083264,89.94269342986817,0.4663442160419183,0.1999558498896255,0.2666666666666717,0.662705718270572,0.0,0.3100152966008959,-0.0,2
16,Saka,MID,1,5.018175748260654,82.41845326509096,0.1419934358265666,0.4005298013245045,0.0666666666666679,0.6683068340306831,0.0,0.5049789977902919,-0.0,1
120,Schade,MID,1,5.012872665597285,89.02115919842477,0.4339955087234409,0.1418401135288549,0.2142857142857145,0.3590794979079497,0.0,0.2725809977712798,-0.0,2
430,Haaland,FWD,1,7.997061945511465,89.99026006771847,0.927431335291069,0.2869205298013246,0.0,1.426575014943215,0.0,0.0,-0.0,9
136,Thiago,FWD,1,5.7105355854021695,88.97089943087676,0.7141129728795994,0.0695600756859036,0.2142857142857145,0.859689181111776,0.0,0.0,-0.0,2
565,Vicario,GK,0,4.078055887268671,90.0,0.0,0.0,0.0714285714285708,0.1430603705917512,4.0,1.253334239473356,-0.5802434847011989,1
691,Calvert-Lewin,FWD,0,4.935906592433636,83.30085051945869,0.4984626014855758,0.0,0.0,0.9420561864913324,0.0,0.0,-0.0,11
260,Guéhi,DEF,0,4.6443680158144565,89.99319213313161,0.1415270340300561,0.2165799432355719,0.2142857142857145,0.4287148834429205,0.0,1.441382598077794,-0.5103457853075962,7
228,Gusto,DEF,0,4.339595253562064,73.38774409864801,0.1422698220763508,0.0737228003784296,0.0714285714285708,0.4978840406455473,0.0,1.3730004163120322,-0.5346479655603389,1
