player_id,player_name,position,is_starter,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
670,Roefs,GK,1,4.825068074548361,90.0,0.0,0.0,0.0714285714285708,0.3597848176927679,4.444444444444427,1.5343304717853297,-0.4791001249826413,10
5,Gabriel,DEF,1,5.774800465704566,84.15157727589266,0.1418379685610631,0.0709082308420058,0.0,0.860191273161985,0.0,2.1591472038564063,-0.3082905152062213,9
407,Matheus N.,DEF,1,5.17128362074458,89.89858007348172,0.0720504404905856,0.2865184484389783,0.0714285714285708,0.7851165570830838,0.0,1.6182210982021137,-0.4524834513724945,0
225,James,DEF,1,5.117314034664545,89.07344931921331,0.1431508032475375,0.3543046357615892,0.1428571428571417,0.5000000000000007,0.0,1.3730004163120322,-0.5346479655603389,1
47,Rogers,MID,1,5.644786738559771,89.82919908508032,0.4670052398226517,0.2008830022075063,0.2666666666666717,0.6670460251046028,0.0,0.3067321743860634,-0.0,3
20,Trossard,MID,1,5.393065113733607,74.36078674687226,0.3560891345655548,0.143424787133396,0.0,0.6425582785415428,0.0,0.5397868009641016,-0.0,4
414,Foden,MID,1,5.210348824489143,89.38846660903394,0.4338400414579371,0.0710501419110691,0.1428571428571417,0.5663000597728629,0.0,0.4045552745505283,-0.0,12
16,Saka,MID,1,5.170081616801077,82.16615849984609,0.143029884263257,0.4245742667928097,0.0714285714285708,0.7128511655708311,0.0,0.5397868009641016,-0.0,0
430,Haaland,FWD,1,7.72397587347887,89.56888858871841,0.8599585420625324,0.2848155156102177,0.0,1.4296951583980873,0.0,0.0,-0.0,13
136,Thiago,FWD,1,5.79695326364921,89.73850028816369,0.7174296078770084,0.0713576158940398,0.1428571428571417,0.8560191273161987,0.0,0.0,-0.0,1
691,Calvert-Lewin,FWD,1,5.578706701261347,83.99731323391686,0.5736051131456213,0.0730605487228004,0.0,1.06510460251046,0.0,0.0,-0.0,2
1,Raya,GK,0,4.731617796440584,90.0,0.0,0.0,0.0,0.0712372982665865,2.4285714285714373,2.1591472038564063,-0.3082905152062213,6
329,Wilson,MID,0,5.1426110433187215,84.05107562550073,0.288840905164968,0.3620387890255439,0.2857142857142834,0.6451165570830844,0.0,0.2528878790484495,-0.0,1
260,Guéhi,DEF,0,4.728161325610964,89.89251674951373,0.1421661772326818,0.2857852412488174,0.2142857142857145,0.4298983861326995,0.0,1.3465647042828714,-0.544368837661436,6
36,Cash,DEF,0,4.356749156192889,89.59808558897817,0.1995002015316408,0.1318101545253869,0.2666666666666717,0.3949456066945583,0.0,1.2269286975442537,-0.5908901541452576,5
