player_id,player_name,position,is_starter,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
670,Roefs,GK,1,4.833677625410314,90.0,0.0,0.0,0.1333333333333358,0.3961841004184079,4.444444444444427,1.560113325739754,-0.4707679488959866,3
5,Gabriel,DEF,1,5.46482869914712,86.13192139135026,0.0652478839177755,0.1349227373068439,0.0666666666666679,0.86957880055788,0.0,2.171174173006058,-0.3055131231773365,9
225,James,DEF,1,4.708194449304932,89.17832324760464,0.1331721080209602,0.2669315673289191,0.0666666666666679,0.5293835425383542,0.0,1.2337629854370993,-0.5881127621163728,1
403,Gvardiol,DEF,1,4.556553580543323,88.66879817736475,0.1348649738008876,0.1344591611479035,0.1333333333333358,0.3282008368200811,0.0,1.605536840887623,-0.4564180900800814,1
414,Foden,MID,1,5.678324652850361,89.02035744302773,0.4681821846029814,0.1331125827814576,0.1333333333333358,0.6700251046025102,0.0,0.4013842102219057,-0.0,2
329,Wilson,MID,1,5.491009376639096,78.13587775856683,0.3343490528012903,0.3323841059602656,0.1333333333333358,0.7350404463040442,0.0,0.2204046817811388,-0.0,6
16,Saka,MID,1,5.364418256926538,78.69472966645056,0.2030794034663444,0.4016556291390739,0.0666666666666679,0.6679274755927481,0.0,0.5427935432515145,-0.0,4
82,Semenyo,MID,1,5.348736527133998,90.0,0.3960822249093095,0.2669536423841068,0.2666666666666717,0.7306331938633189,0.0,0.1034979482384826,-0.0,1
488,Bruno G.,MID,1,5.015939675589044,88.77793326609519,0.3346715034260387,0.1350551876379697,0.1999999999999989,0.8587112970711299,0.0,0.2787052984738092,-0.0,12
430,Haaland,FWD,1,8.243445309649134,88.86100503085751,0.9954856912535271,0.1982339955849896,0.0,1.6668005578800558,0.0,0.0,-0.0,2
691,Calvert-Lewin,FWD,1,5.320723414389274,82.74616548563218,0.532688432083838,0.0663134657836646,0.0,0.9910292887029292,0.0,0.0,-0.0,2
1,Raya,GK,0,4.349896514931879,90.0,0.0,0.0,0.0,0.0662203626220367,1.2540453074433606,2.171174173006058,-0.3055131231773365,1
283,Mateta,FWD,0,4.677891564172226,84.07430942775495,0.5352357920193469,0.0,0.0666666666666679,0.6036150627615067,0.0,0.0,-0.0,2
260,Guéhi,DEF,0,4.524858062915456,89.99546142208774,0.1345425231761394,0.2016997792494488,0.1333333333333358,0.531827057182706,0.0,1.2826808801750813,-0.5686710179141787,2
8,J.Timber,DEF,0,4.316681416145329,65.94439985411714,0.0,0.1005298013245037,0.0500000000000009,0.1994309623430962,0.0,2.171174173006058,-0.3055131231773365,3
