player_id,player_name,position,is_starter,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
1,Raya,GK,1,4.340322581565787,90.0,0.0,0.0,0.0,0.0,1.3076923076923164,2.2027247645484422,-0.2982996188800938,7
5,Gabriel,DEF,1,5.067528179407588,86.7940306894316,0.0,0.155807437595518,0.0769230769230784,0.772603797875764,0.0,2.2027247645484422,-0.2982996188800938,0
260,Guéhi,DEF,1,4.948527177497042,89.94372163388805,0.1530834340991547,0.2332908813041271,0.1538461538461568,0.619504345027358,0.0,1.3922002232966582,-0.5277044854881267,1
403,Gvardiol,DEF,1,4.839952575984088,86.50749585764716,0.1515952004464713,0.1544065206316871,0.1538461538461568,0.3849372384937234,0.0,1.6721598501868489,-0.4360891234242158,6
414,Foden,MID,1,5.736130493851593,88.21900187306403,0.4627476513812663,0.1546102903718808,0.1538461538461568,0.6943675571290635,0.0,0.4180399625467122,-0.0,3
488,Bruno G.,MID,1,5.508687274594164,88.70676896477205,0.3079527485815284,0.3081507896077439,0.1538461538461568,0.9267718056002568,0.0,0.2715455111091902,-0.0,2
266,Eze,MID,1,5.255530831983188,70.59378719112462,0.3110222304901871,0.2300050942435055,0.0,0.4597232056646244,0.0,0.5506811911371106,-0.0,0
20,Trossard,MID,1,5.232098175949048,75.03865366982993,0.3063901032462109,0.2300560366785538,0.0,0.4592983585452214,0.0,0.5506811911371106,-0.0,3
329,Wilson,MID,1,4.934287038348075,79.66415249861917,0.3064087061668695,0.2318899643402961,0.1538461538461568,0.6163115545542323,0.0,0.2441082137847639,-0.0,2
430,Haaland,FWD,1,7.298209256228054,87.87493072064936,0.8422472328155519,0.1561385634233321,0.0,1.4608046346958488,0.0,0.0,-0.0,16
136,Thiago,FWD,1,5.164887525411267,88.05468011984651,0.6157938796391037,0.078706062149771,0.2307692307692282,0.6963630511747669,0.0,0.0,-0.0,2
670,Roefs,GK,0,4.335451787636117,90.0,0.0,0.0,0.1538461538461568,0.2298809140650122,3.615384615384626,1.533620396607435,-0.4793315743183817,7
225,James,DEF,0,4.739915940476906,87.68654851955911,0.0777230025113948,0.3096281202241475,0.0769230769230784,0.6147151593176693,0.0,1.3499973486563674,-0.5430958663148637,7
8,J.Timber,DEF,0,4.592140516002802,89.01585206397235,0.0,0.1533367294956708,0.0769230769230784,0.3046282587705194,0.0,2.2027247645484422,-0.2982996188800938,6
283,Mateta,FWD,0,4.538978839761519,84.14409216434942,0.538108082969026,0.0,0.0769230769230784,0.4634695848084934,0.0,0.0,-0.0,2
